molecule X	molecule Y	r1	p1	r2	p2	p (difference)	(r1-r2)	lfdr (in cond. 1)	lfdr (in cond. 2)	lfdr (difference)
HLA-C	SERPINB9	0.400423199657797	3.65952717622328e-05	-0.139990242653758	0.164786218211487	8.31113527173244e-05	0.540413442311554	0.00401174072885539	0.666455608422168	0.0327796978479749
HLA-C	PPP1R15A	0.134417988800856	0.182420252489032	-0.506159874139246	7.77191740890924e-08	1.4019817580202e-06	0.640577862940102	0.623537925446476	0.000127421450737074	0.00320245940289775
HLA-C	HSP90AA1	0.156122907891603	0.120870895536485	-0.412886676710606	1.96317309499372e-05	3.26546303428543e-05	0.569009584602209	0.498557855719289	0.00637019882515693	0.0211507745257654
HLA-C	REL	0.348064296683121	0.000387406780735723	-0.299943786165895	0.0024305270606128	2.80240309402657e-06	0.648008082849016	0.0173996485712997	0.113183895443937	0.0047371417659512
HLA-C	HSPH1	0.260963046066188	0.00873056974509196	-0.353078588626581	0.000314358497471825	9.42724458830035e-06	0.614041634692769	0.13467063817129	0.0375739766677997	0.00795554069955215
HLA-C	MALAT1	0.582206153402435	2.10413433859763e-10	-0.0972023415770338	0.336007771107275	1.06191806015232e-07	0.679408494979468	2.14035027848536e-07	0.825510039142123	0.000578331901077825
HLA-C	IER2	0.489226958686528	2.40490394436435e-07	-0.0988824443793283	0.32768185856176	1.00061076573343e-05	0.588109403065857	8.75886867249902e-05	0.796273291269551	0.00805246086692365
HLA-C	CSRNP1	0.521362293288367	2.67215840335609e-08	0.0198736685623219	0.844408670654718	0.000100933970005546	0.501488624726045	1.47943245352613e-05	1	0.0336831558427634
HLA-C	ZC3H12A	0.507989507669464	6.85354448145118e-08	-0.066157179304798	0.51313036233801	1.29193025268926e-05	0.574146686974262	3.27979335902599e-05	0.924309455642512	0.0112360068723817
HLA-C	HMGB1	-0.385839854720375	7.35356825020533e-05	0.156595096462185	0.119736985426795	8.37674849580861e-05	-0.54243495118256	0.00565914293570623	0.581586877435477	0.0327796978479749
HLA-C	GAPDH	-0.43153857620961	7.37254635831044e-06	0.242208889022515	0.0151863071836361	7.93525693598696e-07	-0.673747465232125	0.00114870287212513	0.265443323912548	0.00320245940289775
HLA-C	PEA15	0.25424199188248	0.0106939052423507	-0.342346520339088	0.000489577036517611	1.74886113697426e-05	0.596588512221568	0.13467063817129	0.0474237630275885	0.0161664860285162
HLA-C	NFKB1	0.299091569613597	0.00250425234698567	-0.281509751233513	0.00454934557240316	3.13416741501982e-05	0.58060132084711	0.0591573814616414	0.150294001103655	0.019028611503595
STMN1	LMNB1	0.664015922231179	5.05856550659522e-14	0.157274833146204	0.118119098229718	7.94592028530161e-06	0.506741089084976	2.00084766820473e-10	0.581586877435477	0.00765926927914717
STMN1	PIK3IP1	-0.440074894295161	4.61741130385698e-06	0.19621106521843	0.050405728840595	2.95737930877671e-06	-0.636285959513591	0.00077022491356143	0.435604660958999	0.0047371417659512
MT1X	NKG7	-0.230566011489007	0.0210069274324213	0.308888301829541	0.00176667544479845	0.000113906920350848	-0.539454313318547	0.202021085621081	0.0899089501370835	0.0376429613015248
GZMK	CCL5	0.699468339950857	5.72782485898478e-16	0.223915771242022	0.0251218878671921	8.72698316412013e-06	0.475552568708835	2.33229364503313e-12	0.320952709125799	0.00765926927914717
GZMK	LMNB1	-0.261880395386652	0.00848884708586584	0.444238853986791	3.65812235742798e-06	2.07285552722425e-07	-0.706119249373443	0.125568695863549	0.00198537844699176	0.000916495179527028
SOD2	BTG1	0.369772905686968	0.000152870076132934	-0.275138751342472	0.00559736688064148	3.01178284001224e-06	0.64491165702944	0.00964118377703961	0.154468006091755	0.0047371417659512
SOD2	ZEB2	0.4978784954229	1.36070045642104e-07	-0.0214195422381404	0.832476292556366	7.6536046251352e-05	0.519298037661041	5.43259583506618e-05	1	0.0327796978479749
CCL5	SLC2A3	0.498616032258429	1.29526963814127e-07	-0.117358333150265	0.244889583782299	3.59143528116945e-06	0.615974365408693	5.43259583506618e-05	0.745145486235963	0.0047371417659512
CCL5	JUNB	0.518423618847373	3.29811397716424e-08	-0.0602641328153732	0.551438229172927	9.91989334031551e-06	0.578687751662746	1.47943245352613e-05	0.92693411551713	0.00805246086692365
CCL5	LMNB1	-0.272080589000774	0.00617271282331596	0.27995255648812	0.00478789759408766	7.91738393921548e-05	-0.552033145488894	0.10211223544451	0.150294001103655	0.0327796978479749
DNAJB1	HLA-B	0.190222908280396	0.0580048930114298	-0.353643530834354	0.000306978052081852	9.03802277449905e-05	0.54386643911475	0.353969382717298	0.034194432082658	0.0327796978479749
DNAJB1	RPS27	0.396461897633813	4.43768719888159e-05	-0.136972693996918	0.174171802527082	0.000104016181711408	0.533434591630731	0.00401174072885539	0.693578664154307	0.0343428566172829
DNAJB1	RPS29	0.361086865115465	0.000223543663458806	-0.159505451161623	0.11292828961993	0.000174173427302859	0.520592316277088	0.0126836269130008	0.581586877435477	0.0436279958694686
DNAJB1	PRELID1	-0.413486458501102	1.90401276353675e-05	0.198958091853686	0.0472052961126215	7.92388119963405e-06	-0.612444550354788	0.00205674092828392	0.414483891797412	0.00765926927914717
DNAJB1	HLA-E	0.391488453874662	5.63363267328849e-05	-0.321184732714324	0.00112102425816813	2.0042837700629e-07	0.712673186588986	0.00510840117851552	0.0756536792645622	0.000916495179527028
NMB	GZMM	0.26502922380208	0.00770335323390533	-0.286729375498785	0.00382513685164295	7.97074986982338e-05	0.551758599300865	0.117685580931309	0.140448836191653	0.0327796978479749
CREM	HLA-DMA	0.236418773655308	0.0178777833237254	-0.379613655692701	9.80898089523828e-05	8.15161909839546e-06	0.61603242934801	0.178138874443927	0.0173878023685415	0.00765926927914717
DUSP2	JUN	0.450439645787777	2.57129511656553e-06	-0.0632751382384799	0.531693265317768	0.000133107509838526	0.513714784026257	0.000450111523320317	0.925957493938508	0.0420960621430098
DUSP2	NINJ1	0.239457065610322	0.0164181758296973	-0.354802907166732	0.000292329600767578	1.83682316481359e-05	0.594259972777054	0.17126994469602	0.034194432082658	0.0161664860285162
DUSP2	TSC22D3	0.52150998559011	2.64390316574998e-08	0.00166999801779081	0.986843456643854	5.90587335793646e-05	0.519839987572319	1.47943245352613e-05	1	0.0256200156824012
SAT1	BTG1	0.444648159862562	3.57473828662356e-06	-0.113403232363509	0.261266324578879	3.7539216783955e-05	0.558051392226071	0.000651356262209906	0.753691277623069	0.0216086040901821
SAT1	ID2	-0.0782810353455331	0.438837653042557	0.465630209512123	1.05227832425686e-06	4.91668293982617e-05	-0.543911244857656	0.865215255527726	0.000834174019594417	0.0256200156824012
SAT1	HLA-E	0.196139473625707	0.0504914729023852	-0.325656876809492	0.000945577708667743	0.000185844620787412	0.521796350435199	0.320845653717122	0.0615161096309274	0.0486804446500295
SAT1	ZEB2	0.337453251911619	0.000596069295664351	-0.225243895335019	0.0242492016552795	5.30101581284192e-05	0.562697147246639	0.0222245973706808	0.320952709125799	0.0256200156824012
NKG7	ZFP36	0.253509922235598	0.0109294927955203	-0.289813318280912	0.00344744874873343	0.000103304532676374	0.54332324051651	0.134858813194433	0.125715128454425	0.0336831558427634
NKG7	JUNB	0.374256179032591	0.000125110678861582	-0.18675273360306	0.06282170059886	5.00301692722971e-05	0.561008912635651	0.00802611764614021	0.475935686120182	0.0256200156824012
NFKBIA	ACTB	-0.19899273797783	0.0471660321776427	0.323253913669661	0.0010364623928507	0.000184391260002359	-0.522246651647491	0.309025061793436	0.0756536792645622	0.0486804446500295
NFKBIA	BTG1	0.364559245139756	0.000192285085353903	-0.279268122239515	0.00489622872272839	3.17441426611609e-06	0.643827367379272	0.0107667560908596	0.150294001103655	0.0047371417659512
NFKBIA	ZFP36L2	0.213168568122542	0.033219106992647	-0.323942374646755	0.00100964238702234	0.000119108850427763	0.537110942769297	0.263619100145266	0.0615161096309274	0.0376429613015248
NFKBIA	AC090498.1	0.228476271801168	0.0222327120626694	-0.328708031165531	0.00084066297521145	6.41039812898647e-05	0.557184302966699	0.202021085621081	0.0607103319270083	0.0327796978479749
NFKBIA	HLA-E	0.212760656359362	0.0335654028233595	-0.328990085489954	0.000831522248443654	0.000102614855704841	0.541750741849316	0.266464661202454	0.0607103319270083	0.0336831558427634
NFKBIA	GPX1	-0.192854342245615	0.0545573860047476	0.427956370716809	8.93866632308421e-06	5.48113598930478e-06	-0.620810712962425	0.336447194107756	0.00435365658493068	0.00649636173733714
CCR7	MAP3K8	-0.131877762319727	0.19090116800739	0.419469251278537	1.39867827031646e-05	5.41089966203945e-05	-0.551347013598264	0.629707567860083	0.00503150184398044	0.0256200156824012
ZFP36	JUN	0.641743652338771	6.27076916840048e-13	0.191838980913643	0.0558671476466742	7.88361306385266e-05	0.449904671425128	1.22495440188393e-09	0.444422782146438	0.0327796978479749
ZFP36	TNFAIP3	0.71267176510004	9.09466530416562e-17	0.101900645478486	0.313059082534118	3.71146153810287e-08	0.610771119621553	9.23495128792109e-13	0.796273291269551	0.000258903753297997
ZFP36	CHD2	0.510151353262523	5.90163240202688e-08	0.000803982791392388	0.993665862509632	9.04847986176183e-05	0.509347370471131	2.49236114583507e-05	1	0.0327796978479749
HSPB1	SEMA4D	0.267611293926616	0.00710783620848505	-0.330477518403975	0.000784802011431947	1.6967834358006e-05	0.59808881233059	0.107299563584959	0.0589356945806277	0.0161664860285162
ACTB	PPP1R15A	-0.302199438613027	0.00224473589441565	0.265842766822011	0.00751113923447239	4.71461560045405e-05	-0.568042205435038	0.0558250742614908	0.185824019654455	0.0256200156824012
ACTB	SERPINB1	0.029777701118266	0.768682682877864	0.513639257893895	4.62636199730572e-08	0.000179776323691483	-0.483861556775629	1	6.58823000339802e-05	0.0436279958694686
ACTB	HLA-DMA	-0.0984061324790606	0.330028765438359	0.49369413889217	1.79572024885528e-07	8.40069617247252e-06	-0.592100271371231	0.761343382224298	0.000259547669601976	0.00765926927914717
ACTB	BID	-0.297140601315008	0.00268066841018324	0.388043026940555	6.63157695002609e-05	6.18054317280681e-07	-0.685183628255563	0.0626263698827996	0.0124976870690418	0.00220450636947448
ACTB	CDKN1A	-0.221191776815701	0.0269957781590272	0.331015961193888	0.000768489746770826	7.43948154344753e-05	-0.552207738009589	0.231268478982552	0.0589356945806277	0.0327796978479749
ACTB	NPC2	-0.309972865693421	0.00169849937102969	0.224652313159592	0.0246346707519799	0.00013141030519348	-0.534625178853013	0.0511255645442229	0.320952709125799	0.0376429613015248
ACTB	NEAT1	-0.291041439173032	0.00330659501556826	0.342738882381082	0.000481844404917101	4.76779875824285e-06	-0.633780321554114	0.0682149291857376	0.0474237630275885	0.00517067902945048
ACTB	GALM	0.543695266809128	5.04741337585508e-09	-0.178845816498106	0.0750176360810046	3.73498920680504e-08	0.722541083307234	3.09828102284353e-06	0.497617431142077	0.000258903753297997
ACTB	RANBP1	0.5605315128929	1.32255256391209e-09	0.0885021732653361	0.381239542097048	0.000147878633627752	0.472029339627564	1.40747414170809e-06	0.864027288207217	0.0420960621430098
ACTB	LMNB1	0.573402231753568	4.51187216251086e-10	0.00398772398590059	0.968590586446224	6.27510745276894e-06	0.569414507767667	5.35475970531784e-07	1	0.00765926927914717
ACTB	COX5A	0.63568990118198	1.20011390087505e-12	0.201551070481685	0.0443405497733533	0.000141038795244741	0.434138830700295	2.11291786773331e-09	0.414483891797412	0.0420960621430098
ACTB	GAPDH	0.707912890515021	1.78625654443977e-16	0.296824900860919	0.00271024381255791	5.86901177839216e-05	0.411087989654102	1.22344694848279e-12	0.113183895443937	0.0256200156824012
ACTB	ABRACL	0.569761154138553	6.14507051655619e-10	0.0496915392044462	0.623446660761227	3.1732278192198e-05	0.520069614934107	5.35475970531784e-07	0.955596948626928	0.0211507745257654
ACTB	CBX3	0.564233331440806	9.75273112736858e-10	0.0890665042997947	0.378198622257363	0.000129005546374072	0.475166827141011	8.95941016960427e-07	0.864027288207217	0.0376429613015248
ACTB	DNMT1	0.521279144023664	2.68819247763864e-08	-0.0108404447274586	0.914753544649193	4.10550188147951e-05	0.532119588751122	1.47943245352613e-05	1	0.0243016095039889
ACTB	C17ORF89	0.40887713676875	2.40516330706951e-05	-0.14153660997112	0.160124326370219	5.90345478461707e-05	0.550413746739869	0.00266359797705564	0.666455608422168	0.0256200156824012
CARD16	SYAP1	0.33516312980612	0.000652866239097574	-0.191045410726247	0.0569086683378524	0.000160020741160283	0.526208540532367	0.0260644819573057	0.444422782146438	0.0436279958694686
CARD16	IER2	0.253577332728754	0.0109076111902664	-0.271530152284745	0.0062816626062362	0.000180410457345959	0.525107485013498	0.134858813194433	0.17006619400888	0.0486804446500295
GADD45B	JUN	0.668542336144029	2.95372017367873e-14	0.120967105620633	0.23057821673323	1.74251283402427e-06	0.547575230523396	1.5879701992554e-10	0.740512464368935	0.00320245940289775
GADD45B	EZR	0.4388078431141	4.95348523753265e-06	-0.136117936013275	0.176900479412945	2.3132355452038e-05	0.574925779127375	0.00077022491356143	0.693578664154307	0.0188612173111493
BTG1	HLA-DMA	0.352501231281356	0.000322069814534441	-0.311213998962435	0.00162341081010607	1.53526649815383e-06	0.663715230243791	0.0158121847431314	0.078647405637297	0.00320245940289775
BTG1	REL	0.504806196197024	8.52567753729099e-08	-0.187805409606514	0.0613272930520951	2.05965504651573e-07	0.692611605803538	4.27884578721841e-05	0.475935686120182	0.000916495179527028
BTG1	GLUL	0.318011901151299	0.001262937645621	-0.2154970651848	0.0312994647621194	0.000134045363652913	0.5335089663361	0.0409527852934386	0.354765016646568	0.0420960621430098
BTG1	LMNB1	-0.444944539333388	3.51548300114267e-06	0.104663162948346	0.300051786386661	4.84255610813111e-05	-0.549607702281734	0.000651356262209906	0.78735672872402	0.0256200156824012
TUBA1B	C1QBP	0.4226216124417	1.18605900766936e-05	-0.109955371058156	0.276138187709998	9.27285009433287e-05	0.532576983499855	0.00148824330662929	0.762995223737869	0.0327796978479749
TUBA1B	CLEC2D	0.132525745299207	0.188711119633085	-0.422498386900903	1.19376563847177e-05	4.75481646615705e-05	0.55502413220011	0.623537925446476	0.00435365658493068	0.0256200156824012
GK	SQSTM1	0.0276991580906923	0.7844215487715	0.531153070283302	1.30616740211264e-08	8.56159374551524e-05	-0.503453912192609	1	3.43249920830642e-05	0.0327796978479749
HLA-B	PPP1R15A	-0.00903113800148659	0.928940648785399	-0.533780791749476	1.07368197022892e-08	4.43228613307145e-05	0.52474965374799	1	2.86592561313887e-05	0.0256200156824012
HLA-B	LTB	0.52066692487382	2.80911115331994e-08	0.0273871518734742	0.78679176466771	0.000128490641602363	0.493279773000346	1.47943245352613e-05	1	0.0376429613015248
HLA-B	MALAT1	0.391787733817477	5.55391306455766e-05	-0.160327182131467	0.111061314201615	6.10234731492909e-05	0.552114915948944	0.00401174072885539	0.581586877435477	0.0256200156824012
HLA-B	IER2	0.368870303759017	0.000159107540221453	-0.157604797654902	0.117339839740738	0.000143093511687953	0.526475101413919	0.00964118377703961	0.581586877435477	0.0420960621430098
HLA-B	SDCBP	0.407196936220067	2.61676757069447e-05	-0.202495641567203	0.0433335418899342	8.98626250012136e-06	0.609692577787271	0.00269621665979584	0.414483891797412	0.00765926927914717
SLC2A3	MTRNR2L12	0.529338748896966	1.49399967278914e-08	-0.196005399296193	0.0506523751876463	4.10209513024284e-08	0.725344148193159	1.0407091776688e-05	0.435604660958999	0.000334885933760106
SLC2A3	ZFP36L2	0.699798621212316	5.4768162459397e-16	0.0953203925922651	0.345491656061293	7.81065194743746e-08	0.604478228620051	2.33229364503313e-12	0.825510039142123	0.000578331901077825
SLC2A3	RPS27	0.576540275022152	3.44667733004363e-10	0.0477883629707486	0.636823043885773	2.19317325782509e-05	0.528751912051403	4.91384829387525e-07	0.955596948626928	0.0188612173111493
SLC2A3	RPS29	0.617049542386127	8.11945264860282e-12	-0.0765528092210889	0.449040674898163	2.8571787602516e-08	0.693602351607216	2.14244243540157e-08	0.891175754083223	0.000258903753297997
SLC2A3	RPL41	0.578407111185725	2.93247785281238e-10	0.0992945202828686	0.325660084454579	9.49947577204568e-05	0.479112590902856	3.18334592897197e-07	0.796273291269551	0.0327796978479749
SLC2A3	EZR	0.68978351471012	2.07560751140485e-15	0.11836128787737	0.240851969895913	3.88968731224182e-07	0.571422226832751	7.22181261817024e-12	0.740512464368935	0.00139056612367715
DUT	H2AFZ	0.71175279698889	1.03718809839108e-16	0.227352109911184	0.0229170899235972	4.39617998426733e-06	0.484400687077706	9.23495128792109e-13	0.320952709125799	0.00488456345886361
DUT	PRELID1	0.596967243667034	5.55809153999158e-11	0.0559764742668665	0.580153093399001	1.06241191775158e-05	0.540990769400168	7.16165602050299e-08	0.934333818118452	0.00805246086692365
DUT	HLA-E	-0.645431749434345	4.19264499651526e-13	-0.0486551982174051	0.630715733910287	5.57432899395138e-07	-0.59677655121694	8.252405974728e-10	0.955596948626928	0.00220450636947448
DUT	MRPL11	0.60031992927323	4.06895957933839e-11	0.0591557767558295	0.558794674572575	9.9507877924232e-06	0.5411641525174	4.14325144868873e-08	0.92693411551713	0.00805246086692365
DUT	LMNB1	0.577779207809536	3.09659250042948e-10	0.100549063700155	0.319554189243909	0.000101223501054237	0.477230144109381	3.18334592897197e-07	0.796273291269551	0.0336831558427634
DUT	SQSTM1	-0.481797992723636	3.8736026975948e-07	0.0780105109941046	0.440426049315942	2.63588045075203e-05	-0.55980850371774	0.000117773355293611	0.864027288207217	0.0188612173111493
DUT	HMGB1	0.779886473352487	1.17312887513241e-21	0.397027263198994	4.31788621228154e-05	1.34665797999478e-05	0.382859210153493	3.39153267233338e-17	0.0102840106558743	0.0112360068723817
DUT	USP1	0.619723524151348	6.21995446179891e-12	0.180122041315324	0.0729294154889195	0.000158278204779982	0.439601482836024	9.33996130723021e-09	0.497617431142077	0.0436279958694686
DUT	COX5A	0.578356498773122	2.94539035120358e-10	0.0918450738840578	0.363441776604003	7.65791083288114e-05	0.486511424889065	3.18334592897197e-07	0.85981119512008	0.0327796978479749
DUT	GAPDH	0.673865164423007	1.55001414690715e-14	0.221632496797198	0.0266847765448328	3.69590722715252e-05	0.452232667625808	6.08771713664885e-11	0.33517466842815	0.0216086040901821
DUT	LSM4	0.676693421353816	1.09438143659383e-14	0.196669962017832	0.0498589645070301	1.40085822109004e-05	0.480023459335984	4.81721624860191e-11	0.435029773541351	0.0112360068723817
DUT	DNMT1	0.682242320267194	5.46602430814742e-15	0.275162305888344	0.00559312688419049	0.000124916556892396	0.40708001437885	3.48941396340105e-11	0.154468006091755	0.0376429613015248
DUT	YBX1	0.598106746567857	5.0011226079041e-11	0.120954439688934	0.230627400136202	7.4902090802409e-05	0.477152306878923	6.73992049005915e-08	0.740512464368935	0.0327796978479749
DUT	PIK3IP1	-0.462429114077739	1.27484310003815e-06	0.104028679275731	0.303007394134104	2.53157127916293e-05	-0.56645779335347	0.000317543079229637	0.796273291269551	0.0188612173111493
MTRNR2L12	NR4A2	0.52237112458328	2.48475579353093e-08	-0.0715537950933756	0.479287236645553	5.74451696588874e-06	0.593924919676656	1.16429052290578e-05	0.89956868827518	0.00649636173733714
MTRNR2L12	JUNB	0.442544851247735	4.0231440345961e-06	-0.165421296597521	0.100017676942707	7.69764038155429e-06	0.607966147845256	0.000666946186969884	0.549524175119727	0.00765926927914717
MTRNR2L12	REL	0.371761168041434	0.000139921086482931	-0.221391283865625	0.0268546130251355	1.8106562795106e-05	0.593152451907059	0.00802611764614021	0.33517466842815	0.0161664860285162
MTRNR2L12	IER2	0.443414176917857	3.8317327333704e-06	-0.145439453596528	0.148795743452151	1.43556543616974e-05	0.588853630514385	0.000666946186969884	0.650697683608555	0.0143422338946879
MTRNR2L12	PTP4A1	0.436619648145411	5.58879415854793e-06	-0.0739117302534756	0.464885916280571	0.000159851509963671	0.510531378398887	0.00104324639534646	0.891175754083223	0.0436279958694686
DUSP1	RPS29	0.468044896152125	9.09313980223817e-07	-0.0738231083377653	0.465422861696789	5.12551466593791e-05	0.54186800448989	0.000235554750820794	0.891175754083223	0.0256200156824012
DUSP1	PPA1	-0.129060843910799	0.20063593431655	0.400250517364337	3.69060195967534e-05	0.000115117972603107	-0.529311361275136	0.632617724631774	0.0102840106558743	0.0376429613015248
DUSP1	NDRG1	0.270191645035161	0.00655373914567376	-0.304649915807386	0.00205750088619797	3.77611082373885e-05	0.574841560842547	0.10211223544451	0.100109762463025	0.0216086040901821
S100A4	PFN1	0.693045579444953	1.35288581401371e-15	0.289917021675873	0.00343535044222967	0.000110031523878007	0.40312855776908	7.22181261817024e-12	0.125715128454425	0.0376429613015248
S100A4	HERPUD1	-0.528771264907413	1.55787079100837e-08	-0.0339005988832682	0.737745700521912	0.000112547523081652	-0.494870666024144	1.0407091776688e-05	1	0.0376429613015248
S100A4	HMGN2	0.53403358663954	1.0535331062691e-08	0.0288488324262882	0.775704961577866	7.87734454563704e-05	0.505184754213251	6.25084060006263e-06	1	0.0327796978479749
S100A4	RPS2	0.42687348893195	9.47053984772178e-06	-0.0925866951643445	0.359563860042245	0.000131953096034421	0.519460184096294	0.00137164168744767	0.85981119512008	0.0376429613015248
S100A4	TMSB10	0.691184401184664	1.72829375792835e-15	0.250641993988151	0.0118967182801025	3.50983364496571e-05	0.440542407196514	7.22181261817024e-12	0.223877201389736	0.0211507745257654
S100A4	RPLP0	0.439951354111869	4.64920789232035e-06	-0.10778386787352	0.285790914779522	5.30329896482051e-05	0.547735221985388	0.00077022491356143	0.78735672872402	0.0256200156824012
S100A4	SRSF3	0.501568735280669	1.06211172561045e-07	-0.00778903005063845	0.938693406034442	9.84819141407467e-05	0.509357765331307	4.55576134633517e-05	1	0.0327796978479749
S100A4	RPL4	0.438446932784256	5.05335377123381e-06	-0.0711116844427786	0.482013906787913	0.000162348063728723	0.509558617227035	0.00077022491356143	0.89956868827518	0.0436279958694686
S100A4	YBX1	0.487184229830992	2.74478954221248e-07	-0.111963131501738	0.267410311324732	7.10610681964319e-06	0.59914736133273	0.000117773355293611	0.753691277623069	0.00765926927914717
TNFRSF4	PTPRC	0.333114937507951	0.000707816244420731	-0.249366707186066	0.0123502857080836	2.83993818499528e-05	0.582481644694017	0.0260644819573057	0.223877201389736	0.0188612173111493
TNFRSF4	CTSA	0.369007997943566	0.000158141000576331	-0.253920991632482	0.0107966534954149	6.63869964312447e-06	0.622928989576048	0.00964118377703961	0.221261859058286	0.00765926927914717
TUBB	USP1	0.58229204360578	2.08829934475579e-10	0.106228753279248	0.292840042004327	9.81898695386896e-05	0.476063290326532	2.14035027848536e-07	0.78735672872402	0.0327796978479749
TUBB	CLEC2D	0.233590381803182	0.0193358127583954	-0.37613115991202	0.000114953101863927	1.02410144910969e-05	0.609721541715201	0.202021085621081	0.0234647798528197	0.00805246086692365
ZNF331	JUN	0.456906011651748	1.76707675557319e-06	-0.0443496884851128	0.661287181075567	0.000180283273815807	0.501255700136861	0.000401375514934132	0.955596948626928	0.0436279958694686
PFN1	HERPUD1	-0.510744823028526	5.66324185410603e-08	0.0833443851899937	0.40971172249432	6.55188518905447e-06	-0.594089208218519	2.49236114583507e-05	0.864027288207217	0.00765926927914717
PFN1	PPP1R15A	-0.403944039245953	3.0768590952099e-05	0.121872900484872	0.227079917681872	0.000124993059065437	-0.525816939730825	0.00376751208745969	0.739193422303323	0.0376429613015248
PFN1	HMGN2	0.804871739836464	6.14782306585459e-24	0.490414023275015	2.22619522675574e-07	6.09230567678587e-05	0.314457716561449	1.49507555994122e-19	0.000259547669601976	0.0256200156824012
PFN1	HLA-DMA	-0.231153720316118	0.0206728199326657	0.409412974763325	2.34112423030878e-05	3.03857275096853e-06	-0.640566695079443	0.202021085621081	0.0082541738960708	0.0047371417659512
PFN1	BID	-0.335430799852442	0.000645981116697452	0.347037692517326	0.000404166958057757	7.36093233477675e-07	-0.682468492369769	0.0260644819573057	0.0474237630275885	0.00320245940289775
PFN1	HSPA5	-0.515302740990155	4.11523029928427e-08	0.0667408660887467	0.509411797259234	9.22678579229341e-06	-0.582043607078902	2.13208178059174e-05	0.924309455642512	0.00765926927914717
PFN1	RPLP0	0.539267367864242	7.09219205677876e-09	0.039892214842578	0.693534059335816	8.77099229725786e-05	0.499375153021664	5.08975605918798e-06	0.97425511207926	0.0327796978479749
PFN1	MALAT1	-0.559035050031928	1.49427481981927e-09	-0.0682311752035789	0.499980712442089	8.80082512928482e-05	-0.490803874828349	1.40747414170809e-06	0.924309455642512	0.0327796978479749
PFN1	ATP5G1	0.542601966337976	5.49211342542338e-09	0.050107328655792	0.620540311355398	0.000102820503686152	0.492494637682184	3.09828102284353e-06	0.955596948626928	0.0336831558427634
PFN1	GALM	0.442645085341504	4.00062263044476e-06	-0.0693071198826532	0.493228987452555	0.000147627530502348	0.511952205224157	0.000666946186969884	0.924309455642512	0.0420960621430098
PFN1	CD55	-0.336974077760335	0.000607564388214102	0.211921454327883	0.0342874094820259	8.12304884163506e-05	-0.548895532088218	0.0236807831034951	0.370803581290034	0.0327796978479749
PFN1	RANBP1	0.680333446495318	6.95238271030904e-15	0.208271255406003	0.037581670731416	1.65891041166155e-05	0.472062191089314	3.48941396340105e-11	0.401488490819227	0.0161664860285162
PFN1	LMNB1	0.577593821117108	3.14671119369487e-10	0.11152380168665	0.269303961688227	0.000139867553948125	0.466070019430458	3.18334592897197e-07	0.753691277623069	0.0420960621430098
PFN1	C1QBP	0.506947165049586	7.36321446352487e-08	-0.00515693962827886	0.959388174876626	8.62986056897608e-05	0.512104104677865	3.27979335902599e-05	1	0.0327796978479749
PFN1	SRSF3	0.573782085547397	4.36782255831261e-10	0.075045254110509	0.45804808391105	5.69750099470578e-05	0.498736831436888	5.35475970531784e-07	0.891175754083223	0.0256200156824012
PFN1	COX5A	0.718532030564872	3.88630811059462e-17	0.227164157774828	0.0230332535365315	2.73563218544659e-06	0.491367872790044	5.48942844869201e-13	0.320952709125799	0.0047371417659512
PFN1	GAPDH	0.790631380212976	1.33859376044065e-22	0.30490158129005	0.00203909368306813	1.2901202595117e-07	0.485729798922926	5.00675569119399e-18	0.100109762463025	0.000578331901077825
PFN1	HSP90B1	-0.446325776207722	3.25135412874012e-06	0.145694214536369	0.148077771306811	1.2686563331199e-05	-0.592019990744092	0.000512886646827616	0.650697683608555	0.0112360068723817
PFN1	CALM3	0.738656619974604	1.76632789387322e-18	0.340564695005106	0.000526147200037502	3.65500226924276e-05	0.398091924969498	2.30268905844912e-14	0.0475212823199397	0.0216086040901821
PFN1	YBX1	0.735470455813016	2.93575953562751e-18	0.252133884438859	0.0113846287857205	1.97954670322353e-06	0.483336571374157	1.01933418020682e-13	0.221261859058286	0.00320245940289775
PFN1	C17ORF89	0.458397678364439	1.61883565549243e-06	-0.0820176392793844	0.417232024145465	5.77785258375485e-05	0.540415317643823	0.000317543079229637	0.864027288207217	0.0256200156824012
HERPUD1	C12ORF75	-0.424645153953541	1.06600352052959e-05	0.121962599063097	0.226735528721747	6.05115698588676e-05	-0.546607753016638	0.00141983973774587	0.739193422303323	0.0256200156824012
HERPUD1	RPS2	-0.716469422706923	5.25482244590879e-17	-0.227241382101407	0.0229854643307102	3.16887303508651e-06	-0.489228040605516	9.23495128792109e-13	0.320952709125799	0.0047371417659512
HERPUD1	SSR4	0.762313152647325	3.17930353345965e-20	0.430373228704788	7.85120313443494e-06	0.000163160461998713	0.331939923942536	7.80559588644024e-16	0.00366262824888078	0.0436279958694686
HERPUD1	RPLP0	-0.61756951576851	7.71091922337652e-12	-0.140300065256607	0.163844215092083	5.38898302278046e-05	-0.477269450511903	2.07405120119067e-08	0.666455608422168	0.0256200156824012
HERPUD1	LSM4	-0.392365547702496	5.40296792728307e-05	0.170097496980564	0.090656840846915	4.43576329871576e-05	-0.56246304468306	0.00401174072885539	0.530923730686192	0.0256200156824012
